statNm,statId,addr,lat,lng,bnm,busiNm
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
청담래미안로이뷰,SF000830,서울특별시 강남구 영동대로142길 16,37.52475781,127.056212,스타코프,(주)스타코프
오금현대백조,SF000835,서울특별시 송파구 양재대로72길 15,37.509352753,127.12927527,스타코프,(주)스타코프
오금현대백조,SF000835,서울특별시 송파구 양재대로72길 15,37.509352753,127.12927527,스타코프,(주)스타코프
한신코아,SF000836,서울특별시 송파구 올림픽로35가길 11,37.516329802,127.10406046,스타코프,(주)스타코프
한신코아,SF000836,서울특별시 송파구 올림픽로35가길 11,37.516329802,127.10406046,스타코프,(주)스타코프
서울 관악구 난향15길 39 (저압수용가),SF000847,서울특별시 관악구 난향15길 39,37.462550817,126.91519651,스타코프,(주)스타코프
하얏트빌 (저압수용가),SF000849,서울특별시 용산구 이태원로19길 55-13,37.536039839,126.9908592,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
정릉중앙하이츠빌1단지아파트,SF000850,서울특별시 성북구 아리랑로19길 60,37.602173831,127.0100332,스타코프,(주)스타코프
서초삼환바우하우스,SF000855,서울특별시 서초구 서초대로 340,37.494905067,127.01889587,스타코프,(주)스타코프
서초삼환바우하우스,SF000855,서울특별시 서초구 서초대로 340,37.494905067,127.01889587,스타코프,(주)스타코프
서초삼환바우하우스,SF000855,서울특별시 서초구 서초대로 340,37.494905067,127.01889587,스타코프,(주)스타코프
서초삼환바우하우스,SF000855,서울특별시 서초구 서초대로 340,37.494905067,127.01889587,스타코프,(주)스타코프
마곡엠밸리5단지,SF000856,서울특별시 강서구 마곡서1로 111-11,37.565800153,126.817289,스타코프,(주)스타코프
마곡엠밸리5단지,SF000856,서울특별시 강서구 마곡서1로 111-11,37.565800153,126.817289,스타코프,(주)스타코프
마곡엠밸리5단지,SF000856,서울특별시 강서구 마곡서1로 111-11,37.565800153,126.817289,스타코프,(주)스타코프
신반포자이아파트,SF000857,서울특별시 서초구 잠원로 60,37.51017745,127.00805997,스타코프,(주)스타코프
신반포자이아파트,SF000857,서울특별시 서초구 잠원로 60,37.51017745,127.00805997,스타코프,(주)스타코프
신반포자이아파트,SF000857,서울특별시 서초구 잠원로 60,37.51017745,127.00805997,스타코프,(주)스타코프
신반포자이아파트,SF000857,서울특별시 서초구 잠원로 60,37.51017745,127.00805997,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
삼성리버빌아파트,SF000860,서울특별시 용산구 보광로5길 40,37.52406939,127.00128273,스타코프,(주)스타코프
레이크팰리스,SF000873,서울특별시 송파구 잠실로 88,37.507534159,127.09321431,스타코프,(주)스타코프
레이크팰리스,SF000873,서울특별시 송파구 잠실로 88,37.507534159,127.09321431,스타코프,(주)스타코프
레이크팰리스,SF000873,서울특별시 송파구 잠실로 88,37.507534159,127.09321431,스타코프,(주)스타코프
레이크팰리스,SF000873,서울특별시 송파구 잠실로 88,37.507534159,127.09321431,스타코프,(주)스타코프
레이크팰리스,SF000873,서울특별시 송파구 잠실로 88,37.507534159,127.09321431,스타코프,(주)스타코프
