`regist_ym`,`fuel_knd_nm`,`vhcle_knd_ty`,`vhcle_prpos_se`,`cnt`
201908,휘발유,승용,사업용,19936
201908,휘발유,승합,비사업용,979
201908,휘발유,승합,사업용,28
201908,휘발유,화물,비사업용,1836
201908,휘발유,화물,사업용,1
201908,휘발유,특수,비사업용,17
201908,휘발유,특수,사업용,0
201908,경유,승용,비사업용,721091
201908,경유,승용,사업용,12939
201908,경유,승합,비사업용,81694
201908,경유,승합,사업용,8405
201908,경유,화물,비사업용,249198
201908,경유,화물,사업용,50420
201908,경유,특수,비사업용,3001
201908,경유,특수,사업용,4914
201908,엘피지,승용,비사업용,149836
201908,엘피지,승용,사업용,83551
201908,엘피지,승합,비사업용,15179
201908,엘피지,승합,사업용,255
201908,엘피지,화물,비사업용,21028
201908,엘피지,화물,사업용,5620
201908,엘피지,특수,비사업용,18
201908,엘피지,특수,사업용,63
201908,전기,승용,비사업용,6293
201908,전기,승용,사업용,5680
201908,전기,승합,비사업용,4
201908,전기,승합,사업용,29
201908,전기,화물,비사업용,36
201908,전기,화물,사업용,7
201908,전기,특수,비사업용,1
201908,전기,특수,사업용,0
201908,CNG,승용,비사업용,526
201908,CNG,승용,사업용,19
201908,CNG,승합,비사업용,70
201908,CNG,승합,사업용,8556
201908,CNG,화물,비사업용,387
201908,CNG,화물,사업용,2
201908,CNG,특수,비사업용,3
201908,CNG,특수,사업용,0
201908,하이브리드(휘발유+전기),승용,비사업용,78698
201908,하이브리드(휘발유+전기),승용,사업용,5217
201908,하이브리드(휘발유+전기),승합,비사업용,0
201908,하이브리드(휘발유+전기),승합,사업용,0
201908,하이브리드(휘발유+전기),화물,비사업용,0
201908,하이브리드(휘발유+전기),화물,사업용,0
201909,휘발유,승용,비사업용,1579382
201908,하이브리드(휘발유+전기),특수,비사업용,0
201908,하이브리드(휘발유+전기),특수,사업용,0
201908,하이브리드(경유+전기),승용,비사업용,65
201908,하이브리드(경유+전기),승용,사업용,0
201908,하이브리드(경유+전기),승합,비사업용,1
201908,하이브리드(경유+전기),승합,사업용,0
201908,하이브리드(경유+전기),화물,비사업용,0
201908,하이브리드(경유+전기),화물,사업용,0
201908,하이브리드(경유+전기),특수,비사업용,0
201908,하이브리드(경유+전기),특수,사업용,0
201908,하이브리드(LPG+전기),승용,비사업용,1893
201908,하이브리드(LPG+전기),승용,사업용,53
201908,하이브리드(LPG+전기),승합,비사업용,0
201908,하이브리드(LPG+전기),승합,사업용,0
201908,하이브리드(LPG+전기),화물,비사업용,0
201908,하이브리드(LPG+전기),화물,사업용,0
201908,하이브리드(LPG+전기),특수,비사업용,0
201908,하이브리드(LPG+전기),특수,사업용,0
201908,하이브리드(CNG+전기),승용,비사업용,0
201908,하이브리드(CNG+전기),승용,사업용,0
201908,하이브리드(CNG+전기),승합,비사업용,0
201908,하이브리드(CNG+전기),승합,사업용,51
201908,하이브리드(CNG+전기),화물,비사업용,0
201908,하이브리드(CNG+전기),화물,사업용,0
201908,하이브리드(CNG+전기),특수,비사업용,0
201908,하이브리드(CNG+전기),특수,사업용,0
201908,수소,승용,비사업용,142
201908,수소,승용,사업용,4
201908,수소,승합,비사업용,0
201908,수소,승합,사업용,0
201908,수소,화물,비사업용,0
201908,수소,화물,사업용,0
201908,수소,특수,비사업용,0
201908,수소,특수,사업용,0
201908,기타연료,승용,비사업용,219
201908,기타연료,승용,사업용,0
201908,기타연료,승합,비사업용,1198
201908,기타연료,승합,사업용,1
201908,기타연료,화물,비사업용,2963
201908,기타연료,화물,사업용,1235
201908,기타연료,특수,비사업용,124
201908,기타연료,특수,사업용,2
202010,휘발유,승용,비사업용,1608307
202010,휘발유,승용,사업용,19452
202010,휘발유,승합,비사업용,969
202010,휘발유,승합,사업용,22
202010,휘발유,화물,비사업용,2292
202010,휘발유,화물,사업용,1
202010,휘발유,특수,비사업용,17
202010,휘발유,특수,사업용,0
202010,경유,승용,비사업용,712935
202010,경유,승용,사업용,11338
202010,경유,승합,비사업용,76357
202010,경유,승합,사업용,6309
202010,경유,화물,비사업용,246872
202010,경유,화물,사업용,50878
202010,경유,특수,비사업용,3536
202010,경유,특수,사업용,4881
202010,엘피지,승용,비사업용,143489
202010,엘피지,승용,사업용,79222
202010,엘피지,승합,비사업용,13534
202010,엘피지,승합,사업용,485
202010,엘피지,화물,비사업용,19090
202010,엘피지,화물,사업용,5358
202010,엘피지,특수,비사업용,41
202010,엘피지,특수,사업용,61
201909,휘발유,승용,사업용,19833
201909,휘발유,승합,비사업용,975
201909,휘발유,승합,사업용,28
201909,휘발유,화물,비사업용,1843
201909,휘발유,화물,사업용,1
201909,휘발유,특수,비사업용,18
201909,휘발유,특수,사업용,0
201909,경유,승용,비사업용,720293
201909,경유,승용,사업용,12840
201909,경유,승합,비사업용,81311
201909,경유,승합,사업용,8584
201909,경유,화물,비사업용,248598
201909,경유,화물,사업용,50501
201909,경유,특수,비사업용,2998
201909,경유,특수,사업용,4908
201909,엘피지,승용,비사업용,149428
201909,엘피지,승용,사업용,83348
201909,엘피지,승합,비사업용,15086
201909,엘피지,승합,사업용,231
201909,엘피지,화물,비사업용,20860
201909,엘피지,화물,사업용,5616
201909,엘피지,특수,비사업용,19
201909,엘피지,특수,사업용,60
201909,전기,승용,비사업용,6508
201909,전기,승용,사업용,5802
201909,전기,승합,비사업용,4
201909,전기,승합,사업용,29
201909,전기,화물,비사업용,38
201909,전기,화물,사업용,7
201909,전기,특수,비사업용,1
201909,전기,특수,사업용,0
201909,CNG,승용,비사업용,517
201909,CNG,승용,사업용,19
201909,CNG,승합,비사업용,69
201909,CNG,승합,사업용,8554
201909,CNG,화물,비사업용,387
201909,CNG,화물,사업용,2
201909,CNG,특수,비사업용,3
201909,CNG,특수,사업용,0
201909,하이브리드(휘발유+전기),승용,비사업용,79526
201909,하이브리드(휘발유+전기),승용,사업용,5356
201909,하이브리드(휘발유+전기),승합,비사업용,0
201909,하이브리드(휘발유+전기),승합,사업용,0
201909,하이브리드(휘발유+전기),화물,비사업용,0
201909,하이브리드(휘발유+전기),화물,사업용,0
201909,하이브리드(휘발유+전기),특수,비사업용,0
201909,하이브리드(휘발유+전기),특수,사업용,0
201909,하이브리드(경유+전기),승용,비사업용,69
201909,하이브리드(경유+전기),승용,사업용,0
201909,하이브리드(경유+전기),승합,비사업용,1
201909,하이브리드(경유+전기),승합,사업용,0
201909,하이브리드(경유+전기),화물,비사업용,0
201909,하이브리드(경유+전기),화물,사업용,0
201909,하이브리드(경유+전기),특수,비사업용,0
201909,하이브리드(경유+전기),특수,사업용,0
201909,하이브리드(LPG+전기),승용,비사업용,1883
201909,하이브리드(LPG+전기),승용,사업용,54
201909,하이브리드(LPG+전기),승합,비사업용,0
201909,하이브리드(LPG+전기),승합,사업용,0
201909,하이브리드(LPG+전기),화물,비사업용,0
201909,하이브리드(LPG+전기),화물,사업용,0
201909,하이브리드(LPG+전기),특수,비사업용,0
201909,하이브리드(LPG+전기),특수,사업용,0
201909,하이브리드(CNG+전기),승용,비사업용,0
201909,하이브리드(CNG+전기),승용,사업용,0
201909,하이브리드(CNG+전기),승합,비사업용,0
201909,하이브리드(CNG+전기),승합,사업용,51
201909,하이브리드(CNG+전기),화물,비사업용,0
201909,하이브리드(CNG+전기),화물,사업용,0
201909,하이브리드(CNG+전기),특수,비사업용,0
201909,하이브리드(CNG+전기),특수,사업용,0
201909,수소,승용,비사업용,253
201909,수소,승용,사업용,16
201909,수소,승합,비사업용,0
201909,수소,승합,사업용,0
201909,수소,화물,비사업용,0
201909,수소,화물,사업용,0
201909,수소,특수,비사업용,0
201909,수소,특수,사업용,0
201909,기타연료,승용,비사업용,215
201909,기타연료,승용,사업용,0
201909,기타연료,승합,비사업용,1220
201909,기타연료,승합,사업용,1
201909,기타연료,화물,비사업용,2985
201909,기타연료,화물,사업용,1233
201909,기타연료,특수,비사업용,121
201909,기타연료,특수,사업용,2
201910,휘발유,승용,비사업용,1580844
201910,휘발유,승용,사업용,19895
201910,휘발유,승합,비사업용,973
201910,휘발유,승합,사업용,24
201910,휘발유,화물,비사업용,1844
201910,휘발유,화물,사업용,1
201910,휘발유,특수,비사업용,18
201910,휘발유,특수,사업용,0
201910,경유,승용,비사업용,718716
201910,경유,승용,사업용,12709
201910,경유,승합,비사업용,80719
201910,경유,승합,사업용,8688
201910,경유,화물,비사업용,248196
201910,경유,화물,사업용,50558
201910,경유,특수,비사업용,3034
201910,경유,특수,사업용,4897
201910,엘피지,승용,비사업용,149017
201910,엘피지,승용,사업용,83088
201910,엘피지,승합,비사업용,14857
201910,엘피지,승합,사업용,302
201910,엘피지,화물,비사업용,20712
201910,엘피지,화물,사업용,5572
201910,엘피지,특수,비사업용,20
201910,엘피지,특수,사업용,60
201910,전기,승용,비사업용,6655
201910,전기,승용,사업용,5971
201910,전기,승합,비사업용,5
201910,전기,승합,사업용,29
201910,전기,화물,비사업용,43
201910,전기,화물,사업용,7
201910,전기,특수,비사업용,1
201910,전기,특수,사업용,0
201910,CNG,승용,비사업용,509
201910,CNG,승용,사업용,15
201910,CNG,승합,비사업용,69
201910,CNG,승합,사업용,8550
201910,CNG,화물,비사업용,386
201910,CNG,화물,사업용,2
201910,CNG,특수,비사업용,3
201910,CNG,특수,사업용,0
201910,하이브리드(휘발유+전기),승용,비사업용,80714
201910,하이브리드(휘발유+전기),승용,사업용,5450
201910,하이브리드(휘발유+전기),승합,비사업용,0
201910,하이브리드(휘발유+전기),승합,사업용,0
201910,하이브리드(휘발유+전기),화물,비사업용,0
201910,하이브리드(휘발유+전기),화물,사업용,0
201910,하이브리드(휘발유+전기),특수,비사업용,0
201910,하이브리드(휘발유+전기),특수,사업용,0
201910,하이브리드(경유+전기),승용,비사업용,74
201910,하이브리드(경유+전기),승용,사업용,0
201910,하이브리드(경유+전기),승합,비사업용,1
201910,하이브리드(경유+전기),승합,사업용,0
201910,하이브리드(경유+전기),화물,비사업용,0
201910,하이브리드(경유+전기),화물,사업용,0
201910,하이브리드(경유+전기),특수,비사업용,0
201910,하이브리드(경유+전기),특수,사업용,0
201910,하이브리드(LPG+전기),승용,비사업용,1867
201910,하이브리드(LPG+전기),승용,사업용,57
201910,하이브리드(LPG+전기),승합,비사업용,0
201910,하이브리드(LPG+전기),승합,사업용,0
201910,하이브리드(LPG+전기),화물,비사업용,0
201910,하이브리드(LPG+전기),화물,사업용,0
201910,하이브리드(LPG+전기),특수,비사업용,0
201910,하이브리드(LPG+전기),특수,사업용,0
201910,하이브리드(CNG+전기),승용,비사업용,0
201910,하이브리드(CNG+전기),승용,사업용,0
201910,하이브리드(CNG+전기),승합,비사업용,0
201910,하이브리드(CNG+전기),승합,사업용,51
201910,하이브리드(CNG+전기),화물,비사업용,0
201910,하이브리드(CNG+전기),화물,사업용,0
201910,하이브리드(CNG+전기),특수,비사업용,0
201910,하이브리드(CNG+전기),특수,사업용,0
201910,수소,승용,비사업용,387
201910,수소,승용,사업용,16
201910,수소,승합,비사업용,2
201910,수소,승합,사업용,0
201910,수소,화물,비사업용,0
201910,수소,화물,사업용,0
201910,수소,특수,비사업용,0
201910,수소,특수,사업용,0
201910,기타연료,승용,비사업용,211
201910,기타연료,승용,사업용,0
201910,기타연료,승합,비사업용,1248
201910,기타연료,승합,사업용,1
201910,기타연료,화물,비사업용,2991
201910,기타연료,화물,사업용,1236
201910,기타연료,특수,비사업용,119
201910,기타연료,특수,사업용,2
202010,전기,승용,비사업용,11616
202010,전기,승용,사업용,8873
202010,전기,승합,비사업용,8
202010,전기,승합,사업용,187
202010,전기,화물,비사업용,1483
202010,전기,화물,사업용,489
202010,전기,특수,비사업용,20
202010,전기,특수,사업용,0
202010,CNG,승용,비사업용,452
202010,CNG,승용,사업용,5
202010,CNG,승합,비사업용,73
202010,CNG,승합,사업용,8378
202010,CNG,화물,비사업용,421
202010,CNG,화물,사업용,2
202010,CNG,특수,비사업용,2
202010,CNG,특수,사업용,0
202010,하이브리드(휘발유+전기),승용,비사업용,99908
202010,하이브리드(휘발유+전기),승용,사업용,6198
202010,하이브리드(휘발유+전기),승합,비사업용,0
202010,하이브리드(휘발유+전기),승합,사업용,0
202010,하이브리드(휘발유+전기),화물,비사업용,0
