STD_YM,ADMI_CD,ADMI_NM,RSPOP_CNT,CTY_NM
202107,11320660,쌍문1동,774,도봉구
202107,11230610,답십리2동,1042,동대문구
202107,11440630,신수동,925,마포구
202107,11545700,시흥4동,810,금천구
202107,11350625,중계2.3동,1021,노원구
202107,11110600,가회동,123,종로구
202107,11290590,돈암2동,668,성북구
202107,11500641,방화3동,779,강서구
202107,11440610,염리동,671,마포구
202107,11500630,방화1동,1365,강서구
202107,11140670,황학동,569,중구
202107,11470620,신정1동,547,양천구
202107,11140615,신당동,405,중구
202107,11650510,서초1동,775,서초구
202107,11380650,수색동,409,은평구
202107,11290660,길음1동,706,성북구
202107,11590550,상도3동,1184,동작구
202107,11110640,이화동,489,종로구
202107,11500520,등촌1동,1376,강서구
202107,11680510,신사동,545,강남구
202107,11650570,반포2동,275,서초구
202107,11530750,개봉2동,1032,구로구
202107,11590640,사당3동,944,동작구
202107,11710710,잠실6동,487,송파구
202107,11350700,상계8동,721,노원구
202107,11680580,삼성1동,504,강남구
202107,11590670,신대방1동,926,동작구
202107,11200580,응봉동,416,성동구
202107,11230570,전농2동,598,동대문구
202107,11545670,시흥1동,1454,금천구
202107,11230750,이문2동,686,동대문구
202107,11560660,신길4동,449,영등포구
202107,11260620,묵1동,1298,중랑구
202107,11305545,송중동,1178,강북구
202107,11320670,쌍문2동,699,도봉구
202107,11305595,번1동,997,강북구
202107,11320512,창2동,1101,도봉구
202107,11440720,성산1동,875,마포구
202107,11620625,인헌동,1871,관악구
202107,11650621,방배4동,732,서초구
202107,11710620,가락본동,1175,송파구
202107,11620775,난곡동,1291,관악구
202107,11440680,합정동,964,마포구
202107,11680730,일원1동,636,강남구
202107,11260610,중화2동,1100,중랑구
202107,11170580,효창동,416,용산구
202107,11410565,충현동,1031,서대문구
202107,11620655,신원동,1562,관악구
202107,11620630,남현동,1207,관악구
202107,11680656,도곡2동,803,강남구
202107,11200645,옥수동,722,성동구
202107,11170560,원효로1동,663,용산구
202107,11440710,연남동,986,마포구
202107,11650550,반포본동,235,서초구
202107,11215850,구의1동,1396,광진구
202107,11305615,수유1동,907,강북구
202107,11740650,성내2동,1168,강동구
202107,11200590,금호1가동,469,성동구
202107,11740660,성내3동,1050,강동구
202107,11440555,아현동,754,마포구
202107,11410700,남가좌2동,1097,서대문구
202107,11290810,석관동,1496,성북구
202107,11350621,중계1동,613,노원구
202107,11710680,잠실3동,839,송파구
202107,11260570,면목7동,917,중랑구
202107,11380560,구산동,1178,은평구
202107,11710566,오륜동,531,송파구
202107,11350619,중계본동,692,노원구
202107,11650581,반포4동,498,서초구
202107,11620665,서림동,2216,관악구
202107,11215847,자양4동,874,광진구
202107,11110710,숭인2동,603,종로구
202107,11470570,신월2동,719,양천구
202107,11740610,천호2동,1388,강동구
202107,11710590,송파2동,657,송파구
202107,11320522,도봉2동,881,도봉구
202107,11215760,중곡3동,802,광진구
202107,11140645,청구동,551,중구
202107,11380510,녹번동,1361,은평구
202107,11260600,중화1동,836,중랑구
202107,11680750,수서동,442,강남구
202107,11740640,성내1동,775,강동구
202107,11500550,화곡2동,757,강서구
202107,11110680,창신2동,335,종로구
202107,11440740,상암동,989,마포구
202107,11440730,성산2동,1532,마포구
202107,11500535,등촌3동,1069,강서구
202107,11440655,서강동,1380,마포구
202107,11650660,내곡동,570,서초구
202107,11740700,둔촌2동,954,강동구
202107,11320700,방학2동,779,도봉구
202107,11680720,일원본동,591,강남구
202107,11650590,방배본동,632,서초구
202107,11260575,면목3.8동,1114,중랑구
202107,11380625,역촌동,1742,은평구
202107,11530720,고척1동,886,구로구
202107,11545620,독산2동,907,금천구
202107,11110615,종로1.2.3.4가동,322,종로구
202107,11140665,동화동,385,중구
202107,11650560,반포1동,1139,서초구
202107,11680590,삼성2동,929,강남구
202107,11110700,숭인1동,227,종로구
202107,11260660,망우3동,657,중랑구
202107,11560540,여의동,956,영등포구
202107,11590530,상도1동,2646,동작구
202107,11380631,신사1동,1076,은평구
202107,11680655,도곡1동,749,강남구
202107,11290705,종암동,1688,성북구
202107,11380530,불광2동,1243,은평구
202107,11170510,후암동,760,용산구
202107,11710690,잠실4동,470,송파구
202107,11710650,잠실본동,1435,송파구
202107,11380552,갈현2동,1192,은평구
202107,11470550,목5동,972,양천구
202107,11110515,청운효자동,423,종로구
202107,11380520,불광1동,1444,은평구
202107,11170640,이촌2동,252,용산구
202107,11200540,마장동,883,성동구
202107,11290555,삼선동,815,성북구
202107,11545510,가산동,2150,금천구
202107,11560605,문래동,1242,영등포구
202107,11470560,신월1동,745,양천구
202107,11680660,개포1동,154,강남구
202107,11500530,등촌2동,929,강서구
202107,11530780,오류2동,1170,구로구
202107,11680640,역삼1동,2733,강남구
202107,11500593,화곡8동,1074,강서구
202107,11500605,가양3동,775,강서구
202107,11410710,북가좌1동,503,서대문구
202107,11290600,안암동,655,성북구
202107,11230720,휘경1동,540,동대문구
202107,11110670,창신1동,157,종로구
202107,11290620,정릉1동,570,성북구
202107,11560560,당산2동,2138,영등포구
202107,11620715,난향동,376,관악구
202107,11560680,신길6동,794,영등포구
202107,11260680,신내1동,1090,중랑구
202107,11260690,신내2동,665,중랑구
202107,11410640,홍제3동,544,서대문구
202107,11215780,능동,642,광진구
202107,11170555,청파동,1025,용산구
202107,11260590,상봉2동,1281,중랑구
202107,11380580,응암1동,1238,은평구
202107,11500570,화곡4동,844,강서구
202107,11710570,오금동,1308,송파구
202107,11440700,망원2동,675,마포구
202107,11710647,위례동,913,송파구
202107,11440585,도화동,826,마포구
202107,11560630,신길1동,1064,영등포구
202107,11215840,자양3동,926,광진구
202107,11470520,목2동,1409,양천구
202107,11590510,노량진1동,1678,동작구
202107,11290575,동선동,648,성북구
202107,11200670,성수2가1동,733,성동구
202107,11740560,고덕2동,770,강동구
202107,11230536,용신동,1596,동대문구
202107,11380590,응암2동,824,은평구
202107,11710720,잠실7동,215,송파구
202107,11620615,중앙동,1040,관악구
202107,11290650,정릉4동,704,성북구
202107,11170590,용문동,480,용산구
202107,11305635,수유3동,980,강북구
202107,11110550,부암동,293,종로구
202107,11110690,창신3동,212,종로구
202107,11530790,수궁동,784,구로구
202107,11590620,사당1동,1432,동작구
202107,11500611,발산1동,845,강서구
202107,11170630,이촌1동,636,용산구
202107,11215830,자양2동,925,광진구
202107,11350570,월계2동,673,노원구
202107,11650651,양재1동,1426,서초구
202107,11470510,목1동,528,양천구
202107,11680565,청담동,818,강남구
202107,11380640,증산동,523,은평구
202107,11530740,개봉1동,1336,구로구
202107,11350611,하계1동,759,노원구
202107,11560550,당산1동,1165,영등포구
202107,11650540,잠원동,756,서초구
202107,11530520,구로1동,899,구로구
202107,11530595,가리봉동,409,구로구
202107,11215770,중곡4동,1163,광진구
202107,11305535,미아동,800,강북구
202107,11470650,신정4동,1296,양천구
202107,11590660,대방동,1419,동작구
202107,11230660,장안2동,1096,동대문구
202107,11530770,오류1동,1270,구로구
202107,11170700,보광동,627,용산구
202107,11290525,성북동,641,성북구
202107,11620585,낙성대동,1266,관악구
202107,11710670,잠실2동,513,송파구
202107,11290725,월곡2동,737,성북구
202107,11350720,상계10동,694,노원구
202107,11500604,가양2동,639,강서구
202107,11110530,사직동,355,종로구
202107,11350670,상계5동,695,노원구
202107,11440690,망원1동,912,마포구
202107,11410685,홍은2동,959,서대문구
202107,11650620,방배3동,580,서초구
202107,11560515,영등포본동,815,영등포구
202107,11560670,신길5동,351,영등포구
202107,11305603,번2동,459,강북구
202107,11350595,공릉1동,1295,노원구
202107,11650520,서초2동,1060,서초구
202107,11710562,방이2동,1647,송파구
202107,11140550,명동,117,중구
202107,11410720,북가좌2동,1094,서대문구
202107,11320515,창5동,838,도봉구
202107,11620525,보라매동,1256,관악구
202107,11650580,반포3동,457,서초구
202107,11410555,북아현동,600,서대문구
202107,11560710,대림2동,520,영등포구
202107,11470640,신정3동,1407,양천구
202107,11140625,다산동,625,중구
202107,11710610,삼전동,1632,송파구
202107,11350600,공릉2동,1227,노원구
202107,11650610,방배2동,710,서초구
202107,11200550,사근동,541,성동구
202107,11410690,남가좌1동,366,서대문구
202107,11545680,시흥2동,555,금천구
202107,11230545,제기동,920,동대문구
202107,11320690,방학1동,822,도봉구
202107,11320710,방학3동,784,도봉구
202107,11470540,목4동,710,양천구
202107,11260655,망우본동,1092,중랑구
202107,11500510,염창동,1590,강서구
202107,11620605,은천동,1398,관악구
202107,11200660,성수1가2동,631,성동구
202107,11215870,구의3동,1188,광진구
202107,11290610,보문동,678,성북구
202107,11260565,면목본동,1428,중랑구
202107,11710532,거여2동,611,송파구
202107,11140635,약수동,544,중구
202107,11230560,전농1동,1035,동대문구
202107,11560585,도림동,855,영등포구
202107,11710646,장지동,1117,송파구
202107,11740580,암사2동,634,강동구
202107,11710531,거여1동,502,송파구
202107,11200690,성수2가3동,542,성동구
202107,11740590,암사3동,427,강동구
202107,11200790,용답동,479,성동구
202107,11740530,명일1동,888,강동구
202107,11305575,삼각산동,668,강북구
202107,11215810,광장동,684,광진구
202107,11530540,구로3동,1461,구로구
202107,11560535,영등포동,2497,영등포구
202107,11320521,도봉1동,606,도봉구
202107,11215710,화양동,1502,광진구
202107,11530530,구로2동,822,구로구
202107,11200570,행당2동,776,성동구
202107,11500620,공항동,1308,강서구
202107,11620685,신사동,1362,관악구
202107,11680670,개포2동,586,강남구
202107,11230650,장안1동,1562,동대문구
202107,11740550,고덕1동,574,강동구
202107,11500640,방화2동,1025,강서구
202107,11680545,압구정동,599,강남구
202107,11650600,방배1동,658,서초구
202107,11560690,신길7동,711,영등포구
202107,11500603,가양1동,2443,강서구
202107,11410585,신촌동,1109,서대문구
202107,11545710,시흥5동,623,금천구
202107,11710510,풍납1동,480,송파구
202107,11170650,이태원1동,344,용산구
202107,11710641,문정1동,941,송파구
202107,11200650,성수1가1동,716,성동구
202107,11470580,신월3동,544,양천구
202107,11140650,신당5동,411,중구
202107,11305555,송천동,844,강북구
202107,11410615,연희동,1544,서대문구
202107,11305608,번3동,408,강북구
202107,11140580,장충동,213,중구
202107,11215750,중곡2동,1002,광진구
202107,11410620,홍제1동,764,서대문구
202107,11710600,석촌동,1719,송파구
202107,11140605,을지로동,111,중구
202107,11200615,금호2.3가동,863,성동구
202107,11170570,원효로2동,511,용산구
202107,11290715,월곡1동,797,성북구
202107,11620765,미성동,1130,관악구
202107,11530760,개봉3동,695,구로구
202107,11410660,홍은1동,681,서대문구
202107,11710520,풍납2동,954,송파구
202107,11470530,목3동,1012,양천구
202107,11470630,신정2동,386,양천구
202107,11530510,신도림동,1276,구로구
202107,11500591,화곡6동,1126,강서구
202107,11215860,구의2동,895,광진구
202107,11530730,고척2동,734,구로구
202107,11410655,홍제2동,466,서대문구
202107,11530550,구로4동,815,구로구
202107,11590520,노량진2동,718,동작구
202107,11620565,성현동,881,관악구
202107,11740570,암사1동,1264,강동구
202107,11230710,회기동,465,동대문구
202107,11305534,삼양동,728,강북구
202107,11350580,월계3동,1037,노원구
202107,11620735,대학동,1946,관악구
202107,11740515,강일동,993,강동구
202107,11740685,길동,2016,강동구
202107,11320511,창1동,800,도봉구
202107,11410520,천연동,511,서대문구
202107,11350695,상계6.7동,1140,노원구
202107,11680521,논현1동,1471,강남구
202107,11290630,정릉2동,740,성북구
202107,11290685,길음2동,511,성북구
202107,11290580,돈암1동,491,성북구
202107,11110580,교남동,344,종로구
202107,11230600,답십리1동,1090,동대문구
202107,11290780,장위3동,516,성북구
202107,11545690,시흥3동,372,금천구
202107,11305625,수유2동,621,강북구
202107,11470670,신정6동,538,양천구
202107,11680700,세곡동,1316,강남구
202107,11350630,상계1동,1197,노원구
202107,11620645,서원동,1645,관악구
202107,11170520,용산2가동,477,용산구
202107,11110570,무악동,166,종로구
202107,11170660,이태원2동,416,용산구
202107,11740620,천호3동,1266,강동구
202107,11260550,면목5동,613,중랑구
202107,11470600,신월5동,518,양천구
202107,11170690,서빙고동,354,용산구
202107,11350624,중계4동,465,노원구
202107,11590540,상도2동,1109,동작구
202107,11590560,상도4동,1283,동작구
202107,11680740,일원2동,562,강남구
202107,11710580,송파1동,1456,송파구
202107,11200535,왕십리도선동,969,성동구
202107,11545610,독산1동,2636,금천구
